Epoch 1 | iter 50 step 12 | loss train: 1.969, val: 1.970 | iter time: 2178.19 ms
Epoch 1 | iter 1800 step 450 | loss train: 0.053, val: 0.054 | iter time: 3439.61 ms (step)
Epoch 1 | iter 1850 step 462 | loss train: 0.053, val: 0.054 | iter time: 2246.88 ms
Epoch 2 | iter 1900 step 475 | loss train: 0.051, val: 0.054 | iter time: 3538.35 ms (step)
Epoch 2 | iter 1950 step 487 | loss train: 0.052, val: 0.054 | iter time: 2329.79 ms
Epoch 2 | iter 2000 step 500 | loss train: 0.053, val: 0.054 | iter time: 3082.29 ms (step)
Epoch 2 | iter 2050 step 512 | loss train: 0.053, val: 0.054 | iter time: 2572.23 ms
Epoch 2 | iter 2100 step 525 | loss train: 0.051, val: 0.054 | iter time: 3365.29 ms (step)
Epoch 2 | iter 2150 step 537 | loss train: 0.052, val: 0.054 | iter time: 2168.67 ms
Epoch 2 | iter 2200 step 550 | loss train: 0.053, val: 0.054 | iter time: 3241.07 ms (step)
Epoch 2 | iter 2250 step 562 | loss train: 0.053, val: 0.054 | iter time: 2157.61 ms
Epoch 2 | iter 2300 step 575 | loss train: 0.054, val: 0.054 | iter time: 3207.39 ms (step)
Epoch 2 | iter 2350 step 587 | loss train: 0.052, val: 0.054 | iter time: 2287.26 ms
Epoch 2 | iter 2400 step 600 | loss train: 0.054, val: 0.054 | iter time: 3330.06 ms (step)
Epoch 2 | iter 2450 step 612 | loss train: 0.052, val: 0.053 | iter time: 2305.60 ms
Epoch 2 | iter 2500 step 625 | loss train: 0.052, val: 0.053 | iter time: 3396.55 ms (step)
Epoch 2 | iter 2550 step 637 | loss train: 0.051, val: 0.053 | iter time: 2168.83 ms
Epoch 2 | iter 2600 step 650 | loss train: 0.052, val: 0.053 | iter time: 3543.50 ms (step)
Epoch 2 | iter 2650 step 662 | loss train: 0.053, val: 0.053 | iter time: 2383.38 ms
Epoch 2 | iter 2700 step 675 | loss train: 0.052, val: 0.053 | iter time: 3252.07 ms (step)
Epoch 2 | iter 2750 step 687 | loss train: 0.052, val: 0.053 | iter time: 2347.63 ms
Epoch 2 | iter 2800 step 700 | loss train: 0.052, val: 0.053 | iter time: 3176.44 ms (step)
Epoch 2 | iter 2850 step 712 | loss train: 0.050, val: 0.053 | iter time: 2315.20 ms
Epoch 2 | iter 2900 step 725 | loss train: 0.053, val: 0.053 | iter time: 3534.77 ms (step)
Epoch 2 | iter 2950 step 737 | loss train: 0.053, val: 0.053 | iter time: 2212.45 ms
Epoch 2 | iter 3000 step 750 | loss train: 0.052, val: 0.053 | iter time: 3217.17 ms (step)
Epoch 2 | iter 3050 step 762 | loss train: 0.053, val: 0.053 | iter time: 2322.88 ms
Epoch 2 | iter 3100 step 775 | loss train: 0.052, val: 0.053 | iter time: 3476.31 ms (step)
Epoch 2 | iter 3150 step 787 | loss train: 0.052, val: 0.053 | iter time: 2211.08 ms
Epoch 2 | iter 3200 step 800 | loss train: 0.052, val: 0.053 | iter time: 3303.98 ms (step)
Epoch 2 | iter 3250 step 812 | loss train: 0.049, val: 0.052 | iter time: 2308.07 ms
Epoch 2 | iter 3300 step 825 | loss train: 0.050, val: 0.052 | iter time: 3052.49 ms (step)
Epoch 2 | iter 3350 step 837 | loss train: 0.051, val: 0.052 | iter time: 2320.99 ms
Epoch 2 | iter 3400 step 850 | loss train: 0.052, val: 0.052 | iter time: 3084.94 ms (step)
Epoch 2 | iter 3450 step 862 | loss train: 0.052, val: 0.052 | iter time: 2158.24 ms
Epoch 2 | iter 3500 step 875 | loss train: 0.052, val: 0.052 | iter time: 3079.07 ms (step)
Epoch 2 | iter 3550 step 887 | loss train: 0.052, val: 0.052 | iter time: 2310.33 ms
Epoch 2 | iter 3600 step 900 | loss train: 0.051, val: 0.052 | iter time: 3350.31 ms (step)
Epoch 2 | iter 3650 step 912 | loss train: 0.052, val: 0.052 | iter time: 2273.42 ms
Epoch 2 | iter 3700 step 925 | loss train: 0.050, val: 0.052 | iter time: 3455.75 ms (step)
Epoch 3 | iter 3750 step 937 | loss train: 0.052, val: 0.052 | iter time: 2387.50 ms
Epoch 3 | iter 3800 step 950 | loss train: 0.050, val: 0.052 | iter time: 3170.15 ms (step)
Epoch 3 | iter 3850 step 962 | loss train: 0.051, val: 0.052 | iter time: 2229.54 ms
Epoch 3 | iter 3900 step 975 | loss train: 0.051, val: 0.052 | iter time: 3370.79 ms (step)
Epoch 3 | iter 3950 step 987 | loss train: 0.052, val: 0.052 | iter time: 2220.46 ms
Epoch 3 | iter 4000 step 1000 | loss train: 0.052, val: 0.052 | iter time: 3400.45 ms (step)
Epoch 3 | iter 4050 step 1012 | loss train: 0.049, val: 0.051 | iter time: 2158.95 ms
Epoch 3 | iter 4100 step 1025 | loss train: 0.051, val: 0.051 | iter time: 3378.51 ms (step)
Epoch 3 | iter 4150 step 1037 | loss train: 0.050, val: 0.051 | iter time: 2143.03 ms
Epoch 3 | iter 4200 step 1050 | loss train: 0.051, val: 0.051 | iter time: 3496.82 ms (step)
Epoch 3 | iter 4250 step 1062 | loss train: 0.050, val: 0.051 | iter time: 2183.57 ms
Epoch 3 | iter 4300 step 1075 | loss train: 0.051, val: 0.051 | iter time: 3459.00 ms (step)
Epoch 3 | iter 4350 step 1087 | loss train: 0.050, val: 0.051 | iter time: 2326.12 ms
Epoch 3 | iter 4400 step 1100 | loss train: 0.050, val: 0.051 | iter time: 3475.59 ms (step)
Epoch 3 | iter 4450 step 1112 | loss train: 0.050, val: 0.051 | iter time: 2179.19 ms
Epoch 3 | iter 4500 step 1125 | loss train: 0.050, val: 0.051 | iter time: 3204.94 ms (step)
Epoch 3 | iter 4550 step 1137 | loss train: 0.051, val: 0.051 | iter time: 2201.64 ms
Epoch 3 | iter 4600 step 1150 | loss train: 0.053, val: 0.051 | iter time: 3168.01 ms (step)
Epoch 3 | iter 4650 step 1162 | loss train: 0.050, val: 0.051 | iter time: 2247.34 ms
Epoch 3 | iter 4700 step 1175 | loss train: 0.050, val: 0.051 | iter time: 3272.14 ms (step)
Epoch 3 | iter 4750 step 1187 | loss train: 0.052, val: 0.051 | iter time: 2360.13 ms
Epoch 3 | iter 4800 step 1200 | loss train: 0.050, val: 0.051 | iter time: 3332.12 ms (step)
Epoch 3 | iter 4850 step 1212 | loss train: 0.050, val: 0.051 | iter time: 2348.77 ms
Epoch 3 | iter 4900 step 1225 | loss train: 0.050, val: 0.051 | iter time: 3323.60 ms (step)
Epoch 3 | iter 4950 step 1237 | loss train: 0.050, val: 0.051 | iter time: 2147.80 ms
Epoch 3 | iter 5000 step 1250 | loss train: 0.050, val: 0.051 | iter time: 3218.41 ms (step)
Epoch 3 | iter 5050 step 1262 | loss train: 0.050, val: 0.051 | iter time: 2302.80 ms
Epoch 3 | iter 5100 step 1275 | loss train: 0.049, val: 0.051 | iter time: 3367.46 ms (step)
Epoch 3 | iter 5150 step 1287 | loss train: 0.051, val: 0.051 | iter time: 2310.25 ms
Epoch 3 | iter 5200 step 1300 | loss train: 0.051, val: 0.051 | iter time: 3121.52 ms (step)
Epoch 3 | iter 5250 step 1312 | loss train: 0.051, val: 0.051 | iter time: 2319.33 ms
Epoch 3 | iter 5300 step 1325 | loss train: 0.051, val: 0.051 | iter time: 3297.00 ms (step)
Epoch 3 | iter 5350 step 1337 | loss train: 0.050, val: 0.051 | iter time: 2214.45 ms
Epoch 3 | iter 5400 step 1350 | loss train: 0.050, val: 0.051 | iter time: 3046.60 ms (step)
Epoch 3 | iter 5450 step 1362 | loss train: 0.050, val: 0.051 | iter time: 2254.18 ms
Epoch 3 | iter 5500 step 1375 | loss train: 0.051, val: 0.051 | iter time: 3283.87 ms (step)
Epoch 3 | iter 5550 step 1387 | loss train: 0.050, val: 0.051 | iter time: 2168.07 ms
Epoch 4 | iter 5600 step 1400 | loss train: 0.048, val: 0.051 | iter time: 3468.15 ms (step)
Epoch 4 | iter 5650 step 1412 | loss train: 0.050, val: 0.050 | iter time: 2269.55 ms
Epoch 4 | iter 5700 step 1425 | loss train: 0.049, val: 0.050 | iter time: 3125.78 ms (step)
Epoch 4 | iter 5750 step 1437 | loss train: 0.051, val: 0.050 | iter time: 2283.62 ms
Epoch 4 | iter 5800 step 1450 | loss train: 0.049, val: 0.050 | iter time: 3233.12 ms (step)
Epoch 4 | iter 5850 step 1462 | loss train: 0.050, val: 0.050 | iter time: 2202.36 ms
Epoch 4 | iter 5900 step 1475 | loss train: 0.049, val: 0.050 | iter time: 3366.15 ms (step)
Epoch 4 | iter 5950 step 1487 | loss train: 0.051, val: 0.050 | iter time: 2293.16 ms
Epoch 4 | iter 6000 step 1500 | loss train: 0.049, val: 0.050 | iter time: 3188.60 ms (step)
Epoch 4 | iter 6050 step 1512 | loss train: 0.051, val: 0.050 | iter time: 2384.60 ms
Epoch 4 | iter 6100 step 1525 | loss train: 0.049, val: 0.050 | iter time: 3034.52 ms (step)
Epoch 4 | iter 6150 step 1537 | loss train: 0.048, val: 0.050 | iter time: 2440.62 ms
Epoch 4 | iter 6200 step 1550 | loss train: 0.051, val: 0.050 | iter time: 3439.69 ms (step)
Epoch 4 | iter 6250 step 1562 | loss train: 0.050, val: 0.050 | iter time: 2299.84 ms
Epoch 4 | iter 6300 step 1575 | loss train: 0.049, val: 0.050 | iter time: 3321.22 ms (step)
Epoch 4 | iter 6350 step 1587 | loss train: 0.049, val: 0.050 | iter time: 2203.54 ms
Epoch 4 | iter 6400 step 1600 | loss train: 0.051, val: 0.050 | iter time: 3197.67 ms (step)
Epoch 4 | iter 6450 step 1612 | loss train: 0.049, val: 0.050 | iter time: 2414.86 ms
Epoch 4 | iter 6500 step 1625 | loss train: 0.050, val: 0.050 | iter time: 3266.31 ms (step)
Epoch 4 | iter 6550 step 1637 | loss train: 0.049, val: 0.050 | iter time: 2328.24 ms
Epoch 4 | iter 6600 step 1650 | loss train: 0.049, val: 0.050 | iter time: 3458.59 ms (step)
Epoch 4 | iter 6650 step 1662 | loss train: 0.048, val: 0.050 | iter time: 2220.57 ms
Epoch 4 | iter 6700 step 1675 | loss train: 0.051, val: 0.050 | iter time: 3543.49 ms (step)
Epoch 4 | iter 6750 step 1687 | loss train: 0.049, val: 0.050 | iter time: 2294.12 ms
Epoch 4 | iter 6800 step 1700 | loss train: 0.048, val: 0.050 | iter time: 3105.41 ms (step)
Epoch 4 | iter 6850 step 1712 | loss train: 0.049, val: 0.050 | iter time: 2224.00 ms
Epoch 4 | iter 6900 step 1725 | loss train: 0.050, val: 0.050 | iter time: 3127.98 ms (step)
Epoch 4 | iter 6950 step 1737 | loss train: 0.050, val: 0.050 | iter time: 2260.36 ms
Epoch 4 | iter 7000 step 1750 | loss train: 0.049, val: 0.050 | iter time: 3364.47 ms (step)
Epoch 4 | iter 7050 step 1762 | loss train: 0.050, val: 0.050 | iter time: 2208.37 ms
Epoch 4 | iter 7100 step 1775 | loss train: 0.050, val: 0.050 | iter time: 3678.97 ms (step)
Epoch 4 | iter 7150 step 1787 | loss train: 0.050, val: 0.050 | iter time: 2485.32 ms
Epoch 4 | iter 7200 step 1800 | loss train: 0.050, val: 0.050 | iter time: 3202.78 ms (step)
Epoch 4 | iter 7250 step 1812 | loss train: 0.050, val: 0.050 | iter time: 2448.81 ms
Epoch 4 | iter 7300 step 1825 | loss train: 0.049, val: 0.050 | iter time: 3447.42 ms (step)
Epoch 4 | iter 7350 step 1837 | loss train: 0.050, val: 0.050 | iter time: 2440.57 ms
Epoch 4 | iter 7400 step 1850 | loss train: 0.050, val: 0.050 | iter time: 3426.67 ms (step)
Epoch 5 | iter 7450 step 1862 | loss train: 0.049, val: 0.050 | iter time: 2150.61 ms
Epoch 5 | iter 7500 step 1875 | loss train: 0.049, val: 0.050 | iter time: 3549.30 ms (step)
Epoch 5 | iter 7550 step 1887 | loss train: 0.049, val: 0.050 | iter time: 2305.67 ms
Epoch 5 | iter 7600 step 1900 | loss train: 0.049, val: 0.050 | iter time: 3422.49 ms (step)
Epoch 5 | iter 7650 step 1912 | loss train: 0.049, val: 0.050 | iter time: 2197.27 ms
Epoch 5 | iter 7700 step 1925 | loss train: 0.050, val: 0.050 | iter time: 3133.14 ms (step)
Epoch 5 | iter 7750 step 1937 | loss train: 0.050, val: 0.050 | iter time: 2228.74 ms
Epoch 5 | iter 7800 step 1950 | loss train: 0.048, val: 0.050 | iter time: 3454.67 ms (step)
Epoch 5 | iter 7850 step 1962 | loss train: 0.050, val: 0.050 | iter time: 2273.54 ms
Epoch 5 | iter 7900 step 1975 | loss train: 0.050, val: 0.050 | iter time: 3233.41 ms (step)
Epoch 5 | iter 7950 step 1987 | loss train: 0.050, val: 0.050 | iter time: 2168.05 ms
Epoch 5 | iter 8000 step 2000 | loss train: 0.049, val: 0.050 | iter time: 3075.84 ms (step)
Epoch 5 | iter 8050 step 2012 | loss train: 0.050, val: 0.050 | iter time: 2261.38 ms
Epoch 5 | iter 8100 step 2025 | loss train: 0.050, val: 0.050 | iter time: 3268.07 ms (step)
Epoch 5 | iter 8150 step 2037 | loss train: 0.050, val: 0.050 | iter time: 2210.77 ms
Epoch 5 | iter 8200 step 2050 | loss train: 0.050, val: 0.050 | iter time: 3362.52 ms (step)
Epoch 5 | iter 8250 step 2062 | loss train: 0.050, val: 0.050 | iter time: 2194.06 ms
Epoch 5 | iter 8300 step 2075 | loss train: 0.050, val: 0.050 | iter time: 3727.31 ms (step)
Epoch 5 | iter 8350 step 2087 | loss train: 0.049, val: 0.050 | iter time: 2161.88 ms
Epoch 5 | iter 8400 step 2100 | loss train: 0.048, val: 0.050 | iter time: 3612.82 ms (step)
Epoch 5 | iter 8450 step 2112 | loss train: 0.050, val: 0.050 | iter time: 2218.72 ms
Epoch 5 | iter 8500 step 2125 | loss train: 0.050, val: 0.050 | iter time: 3147.58 ms (step)
Epoch 5 | iter 8550 step 2137 | loss train: 0.049, val: 0.050 | iter time: 2209.89 ms
Epoch 5 | iter 8600 step 2150 | loss train: 0.049, val: 0.050 | iter time: 3055.72 ms (step)
Epoch 5 | iter 8650 step 2162 | loss train: 0.048, val: 0.050 | iter time: 2249.50 ms
Epoch 5 | iter 8700 step 2175 | loss train: 0.049, val: 0.050 | iter time: 3541.34 ms (step)
Epoch 5 | iter 8750 step 2187 | loss train: 0.051, val: 0.050 | iter time: 2242.32 ms
Epoch 5 | iter 8800 step 2200 | loss train: 0.048, val: 0.050 | iter time: 3107.10 ms (step)
Epoch 5 | iter 8850 step 2212 | loss train: 0.050, val: 0.050 | iter time: 2180.43 ms
Epoch 5 | iter 8900 step 2225 | loss train: 0.050, val: 0.050 | iter time: 3099.10 ms (step)
Epoch 5 | iter 8950 step 2237 | loss train: 0.048, val: 0.050 | iter time: 2215.94 ms
Epoch 5 | iter 9000 step 2250 | loss train: 0.050, val: 0.050 | iter time: 3501.65 ms (step)
Epoch 5 | iter 9050 step 2262 | loss train: 0.050, val: 0.050 | iter time: 2404.65 ms
Epoch 5 | iter 9100 step 2275 | loss train: 0.048, val: 0.050 | iter time: 3377.09 ms (step)
Epoch 5 | iter 9150 step 2287 | loss train: 0.049, val: 0.050 | iter time: 2303.13 ms
Epoch 5 | iter 9200 step 2300 | loss train: 0.049, val: 0.050 | iter time: 3086.34 ms (step)
Epoch 5 | iter 9250 step 2312 | loss train: 0.050, val: 0.050 | iter time: 2166.68 ms
Epoch 6 | iter 9300 step 2325 | loss train: 0.050, val: 0.050 | iter time: 3069.11 ms (step)
Epoch 6 | iter 9350 step 2337 | loss train: 0.048, val: 0.050 | iter time: 2208.10 ms
Epoch 6 | iter 9400 step 2350 | loss train: 0.050, val: 0.050 | iter time: 3375.25 ms (step)
Epoch 6 | iter 9450 step 2362 | loss train: 0.049, val: 0.050 | iter time: 2355.85 ms
Epoch 6 | iter 9500 step 2375 | loss train: 0.048, val: 0.050 | iter time: 3039.28 ms (step)
Epoch 6 | iter 9550 step 2387 | loss train: 0.049, val: 0.050 | iter time: 2422.75 ms
Epoch 6 | iter 9600 step 2400 | loss train: 0.049, val: 0.050 | iter time: 2869.82 ms (step)
Epoch 6 | iter 9650 step 2412 | loss train: 0.048, val: 0.050 | iter time: 2355.38 ms
Epoch 6 | iter 9700 step 2425 | loss train: 0.050, val: 0.050 | iter time: 3462.43 ms (step)
Epoch 6 | iter 9750 step 2437 | loss train: 0.048, val: 0.050 | iter time: 2168.62 ms
Epoch 6 | iter 9800 step 2450 | loss train: 0.048, val: 0.050 | iter time: 3397.04 ms (step)
Epoch 6 | iter 9850 step 2462 | loss train: 0.049, val: 0.050 | iter time: 2319.60 ms
Epoch 6 | iter 9900 step 2475 | loss train: 0.049, val: 0.050 | iter time: 3477.46 ms (step)
Epoch 6 | iter 9950 step 2487 | loss train: 0.049, val: 0.050 | iter time: 2237.34 ms
Epoch 6 | iter 10000 step 2500 | loss train: 0.050, val: 0.050 | iter time: 3301.37 ms (step)
Epoch 6 | iter 10050 step 2512 | loss train: 0.049, val: 0.050 | iter time: 2222.98 ms
Epoch 6 | iter 10100 step 2525 | loss train: 0.049, val: 0.050 | iter time: 3059.09 ms (step)
Epoch 6 | iter 10150 step 2537 | loss train: 0.049, val: 0.050 | iter time: 2275.90 ms
Epoch 6 | iter 10200 step 2550 | loss train: 0.048, val: 0.050 | iter time: 3132.43 ms (step)
Epoch 6 | iter 10250 step 2562 | loss train: 0.048, val: 0.050 | iter time: 2368.28 ms
Epoch 6 | iter 10300 step 2575 | loss train: 0.050, val: 0.050 | iter time: 3663.13 ms (step)
Epoch 6 | iter 10350 step 2587 | loss train: 0.049, val: 0.050 | iter time: 2343.08 ms
Epoch 6 | iter 10400 step 2600 | loss train: 0.048, val: 0.050 | iter time: 3211.01 ms (step)
Epoch 6 | iter 10450 step 2612 | loss train: 0.049, val: 0.050 | iter time: 2261.18 ms
Epoch 6 | iter 10500 step 2625 | loss train: 0.049, val: 0.050 | iter time: 3213.53 ms (step)
Epoch 6 | iter 10550 step 2637 | loss train: 0.049, val: 0.050 | iter time: 2301.42 ms
Epoch 6 | iter 10600 step 2650 | loss train: 0.048, val: 0.050 | iter time: 2926.63 ms (step)
Epoch 6 | iter 10650 step 2662 | loss train: 0.048, val: 0.050 | iter time: 2155.78 ms
Epoch 6 | iter 10700 step 2675 | loss train: 0.049, val: 0.050 | iter time: 3281.94 ms (step)
Epoch 6 | iter 10750 step 2687 | loss train: 0.048, val: 0.050 | iter time: 2283.06 ms
Epoch 6 | iter 10800 step 2700 | loss train: 0.050, val: 0.050 | iter time: 3450.90 ms (step)
Epoch 6 | iter 10850 step 2712 | loss train: 0.049, val: 0.050 | iter time: 2345.63 ms
Epoch 6 | iter 10900 step 2725 | loss train: 0.049, val: 0.050 | iter time: 3541.59 ms (step)
Epoch 6 | iter 10950 step 2737 | loss train: 0.049, val: 0.050 | iter time: 2298.75 ms
Epoch 6 | iter 11000 step 2750 | loss train: 0.050, val: 0.050 | iter time: 3453.64 ms (step)
Epoch 6 | iter 11050 step 2762 | loss train: 0.050, val: 0.050 | iter time: 2243.32 ms
Epoch 6 | iter 11100 step 2775 | loss train: 0.049, val: 0.050 | iter time: 3512.23 ms (step)
Epoch 7 | iter 11150 step 2787 | loss train: 0.048, val: 0.050 | iter time: 2319.20 ms
Epoch 7 | iter 11200 step 2800 | loss train: 0.049, val: 0.050 | iter time: 3058.84 ms (step)
Epoch 7 | iter 11250 step 2812 | loss train: 0.049, val: 0.050 | iter time: 2218.27 ms
Epoch 7 | iter 11300 step 2825 | loss train: 0.049, val: 0.050 | iter time: 3525.90 ms (step)
Epoch 7 | iter 11350 step 2837 | loss train: 0.049, val: 0.050 | iter time: 2358.35 ms
Epoch 7 | iter 11400 step 2850 | loss train: 0.049, val: 0.050 | iter time: 3133.72 ms (step)
Epoch 7 | iter 11450 step 2862 | loss train: 0.049, val: 0.050 | iter time: 2327.93 ms
Epoch 7 | iter 11500 step 2875 | loss train: 0.049, val: 0.050 | iter time: 3347.55 ms (step)
Epoch 7 | iter 11550 step 2887 | loss train: 0.050, val: 0.050 | iter time: 2199.26 ms
Epoch 7 | iter 11600 step 2900 | loss train: 0.049, val: 0.050 | iter time: 3307.54 ms (step)
Epoch 7 | iter 11650 step 2912 | loss train: 0.049, val: 0.050 | iter time: 2327.19 ms
Epoch 7 | iter 11700 step 2925 | loss train: 0.048, val: 0.050 | iter time: 3187.24 ms (step)
Epoch 7 | iter 11750 step 2937 | loss train: 0.049, val: 0.050 | iter time: 2315.59 ms
Epoch 7 | iter 11800 step 2950 | loss train: 0.049, val: 0.050 | iter time: 3311.98 ms (step)
Epoch 7 | iter 11850 step 2962 | loss train: 0.049, val: 0.050 | iter time: 2155.78 ms
Epoch 7 | iter 11900 step 2975 | loss train: 0.048, val: 0.050 | iter time: 3262.03 ms (step)
Epoch 7 | iter 11950 step 2987 | loss train: 0.049, val: 0.050 | iter time: 2311.96 ms
Epoch 7 | iter 12000 step 3000 | loss train: 0.048, val: 0.050 | iter time: 3483.39 ms (step)
Epoch 7 | iter 12050 step 3012 | loss train: 0.048, val: 0.049 | iter time: 2239.17 ms
Epoch 7 | iter 12100 step 3025 | loss train: 0.048, val: 0.049 | iter time: 3151.24 ms (step)
Epoch 7 | iter 12150 step 3037 | loss train: 0.049, val: 0.049 | iter time: 2366.62 ms
Epoch 7 | iter 12200 step 3050 | loss train: 0.049, val: 0.049 | iter time: 3104.14 ms (step)
Epoch 7 | iter 12250 step 3062 | loss train: 0.049, val: 0.049 | iter time: 2147.26 ms
Epoch 7 | iter 12300 step 3075 | loss train: 0.050, val: 0.049 | iter time: 3588.89 ms (step)
Epoch 7 | iter 12350 step 3087 | loss train: 0.048, val: 0.049 | iter time: 2264.40 ms
Epoch 7 | iter 12400 step 3100 | loss train: 0.049, val: 0.049 | iter time: 3403.64 ms (step)
Epoch 7 | iter 12450 step 3112 | loss train: 0.050, val: 0.049 | iter time: 2164.00 ms
Epoch 7 | iter 12500 step 3125 | loss train: 0.049, val: 0.049 | iter time: 3518.62 ms (step)
Epoch 7 | iter 12550 step 3137 | loss train: 0.048, val: 0.049 | iter time: 2403.28 ms
Epoch 7 | iter 12600 step 3150 | loss train: 0.049, val: 0.049 | iter time: 3233.51 ms (step)
Epoch 7 | iter 12650 step 3162 | loss train: 0.049, val: 0.049 | iter time: 2211.59 ms
Epoch 7 | iter 12700 step 3175 | loss train: 0.050, val: 0.049 | iter time: 3568.08 ms (step)
Epoch 7 | iter 12750 step 3187 | loss train: 0.049, val: 0.049 | iter time: 2222.67 ms
Epoch 7 | iter 12800 step 3200 | loss train: 0.048, val: 0.049 | iter time: 3141.17 ms (step)
Epoch 7 | iter 12850 step 3212 | loss train: 0.049, val: 0.049 | iter time: 2243.60 ms
Epoch 7 | iter 12900 step 3225 | loss train: 0.049, val: 0.049 | iter time: 3228.42 ms (step)
Epoch 7 | iter 12950 step 3237 | loss train: 0.050, val: 0.049 | iter time: 2351.64 ms
Epoch 8 | iter 13000 step 3250 | loss train: 0.049, val: 0.049 | iter time: 3484.57 ms (step)
Epoch 8 | iter 13050 step 3262 | loss train: 0.048, val: 0.049 | iter time: 2268.98 ms
Epoch 8 | iter 13100 step 3275 | loss train: 0.049, val: 0.049 | iter time: 3304.02 ms (step)
Epoch 8 | iter 13150 step 3287 | loss train: 0.049, val: 0.049 | iter time: 2300.29 ms
Epoch 8 | iter 13200 step 3300 | loss train: 0.048, val: 0.049 | iter time: 3521.29 ms (step)
Epoch 8 | iter 13250 step 3312 | loss train: 0.049, val: 0.049 | iter time: 2376.43 ms
Epoch 8 | iter 13300 step 3325 | loss train: 0.048, val: 0.049 | iter time: 3400.58 ms (step)
Epoch 8 | iter 13350 step 3337 | loss train: 0.048, val: 0.049 | iter time: 2160.17 ms
Epoch 8 | iter 13400 step 3350 | loss train: 0.049, val: 0.049 | iter time: 3111.60 ms (step)
Epoch 8 | iter 13450 step 3362 | loss train: 0.049, val: 0.049 | iter time: 2271.57 ms
Epoch 8 | iter 13500 step 3375 | loss train: 0.048, val: 0.049 | iter time: 3402.03 ms (step)
Epoch 8 | iter 13550 step 3387 | loss train: 0.049, val: 0.049 | iter time: 2324.52 ms
Epoch 8 | iter 13600 step 3400 | loss train: 0.048, val: 0.049 | iter time: 3534.47 ms (step)
